county,precinct,county_prec,obama,romney,clinton,trump,pct_obama,pct_romney,pct_clinton,pct_trump,berkley,heller,cortezmasto,heck,pct_berkley,pct_heller,pct_cortezmasto,pct_heck,pct_latino,votes_2012,votes_2016
003,4546,003_4546,416,61,427,109,0.8630705,0.126556,0.7491228,0.1912281,352,58,394,98,0.7302905,0.120332,0.6912281,0.1719298,0.27735958309206715,482,570
003,4547,003_4547,245,47,262,69,0.8277027,0.1587838,0.7683284,0.202346,211,49,242,56,0.7128378,0.1655405,0.7096774,0.1642229,0.5376344086021505,296,341
003,4548,003_4548,259,35,284,43,0.8720539,0.1178451,0.8304093,0.125731,213,34,257,42,0.7171717,0.1144781,0.751462,0.122807,0.47300469483568075,297,342
003,4549,003_4549,294,66,342,53,0.8054795,0.1808219,0.8162291,0.1264917,249,71,317,48,0.6821918,0.1945205,0.7565632,0.1145585,0.7177097203728362,365,419
003,4550,003_4550,278,57,264,57,0.820059,0.1681416,0.7833828,0.1691395,244,59,243,54,0.719764,0.1740413,0.7210683,0.1602374,0.6544585987261147,339,337
003,4551,003_4551,342,66,374,78,0.8280872,0.1598063,0.7824268,0.1631799,284,64,354,71,0.6876513,0.1549637,0.7405857,0.1485356,0.4048370136698212,413,478
003,4552,003_4552,977,174,592,105,0.8336177,0.1484642,0.8176796,0.1450276,857,173,545,86,0.7312286,0.1476109,0.7527624,0.1187845,0.40888208269525267,1172,724
003,4553,003_4553,680,163,716,191,0.7934656,0.1901984,0.7458333,0.1989583,597,149,665,158,0.6966161,0.1738623,0.6927083,0.1645833,0.4161255411255411,857,960
003,4554,003_4554,142,11,162,16,0.9281046,0.0718954,0.8950276,0.0883978,123,16,155,8,0.8039216,0.1045752,0.8563536,0.0441989,0.4911111111111111,153,181
003,4555,003_4555,485,101,509,107,0.795082,0.1655738,0.7854939,0.1651235,430,99,479,89,0.704918,0.1622951,0.7391976,0.1373457,0.6743330266789328,610,648
003,4556,003_4556,474,86,509,90,0.8286713,0.1503496,0.8041074,0.1421801,420,75,466,80,0.7342657,0.1311189,0.7361769,0.1263823,0.5733544805709754,572,633
003,4557,003_4557,593,108,616,109,0.8340366,0.1518987,0.8148148,0.1441799,511,114,576,114,0.7187061,0.1603376,0.7619048,0.1507937,0.6338246702870443,711,756
003,4559,003_4559,572,82,595,98,0.8666667,0.1242424,0.8051421,0.1326116,485,87,549,96,0.7348485,0.1318182,0.7428958,0.1299053,0.3576687116564417,660,739
003,4560,003_4560,321,69,341,88,0.8167939,0.1755725,0.7594655,0.1959911,279,73,331,71,0.7099237,0.1857506,0.7371938,0.1581292,0.5598958333333334,393,449
003,4561,003_4561,440,78,451,86,0.8396947,0.148855,0.7996454,0.1524823,382,79,420,80,0.7290077,0.1507634,0.7446808,0.141844,0.6962025316455697,524,564
003,4562,003_4562,222,96,244,90,0.6830769,0.2953846,0.6931818,0.2556818,200,92,223,88,0.6153846,0.2830769,0.6335227,0.25,0.4219219219219219,325,352
003,4563,003_4563,281,114,290,116,0.7078086,0.2871537,0.682353,0.2729412,257,111,269,113,0.6473551,0.279597,0.6329412,0.2658823,0.38873239436619716,397,425
003,4564,003_4564,163,14,122,16,0.91573040000000006,0.0786517,0.8591549,0.1126761,123,20,112,13,0.6910113,0.1123596,0.7887324,0.0915493,0.24290220820189273,178,142
003,4565,003_4565,765,206,822,208,0.7758621,0.2089249,0.7562097,0.1913524,669,200,786,195,0.678499,0.2028398,0.7230911,0.1793928,0.44355300859598856,986,1087
003,4566,003_4566,652,145,625,157,0.8069307,0.1794554,0.7631258,0.1916972,582,146,614,134,0.720297,0.1806931,0.7496948,0.1636142,0.39753801593048516,808,819
003,4567,003_4567,951,167,944,168,0.8393645,0.1473963,0.7952822,0.1415333,836,161,908,149,0.7378641,0.1421006,0.7649537,0.1255265,0.4076773566569485,1133,1187
003,4568,003_4568,74,18,73,24,0.7956989,0.1935484,0.7373737,0.2424242,64,18,68,21,0.688172,0.1935484,0.6868687,0.2121212,0.4322916666666667,93,99
003,4569,003_4569,503,103,489,97,0.8205547,0.1680261,0.7887097,0.1564516,441,94,448,84,0.7194127,0.15334420000000001,0.7225807,0.1354839,0.5813084112149532,613,620
003,4571,003_4571,26,7,38,6,0.7878788,0.2121212,0.8260869,0.1304348,18,8,38,5,0.5454546,0.2424242,0.8260869,0.1086956,0.4125,33,46
003,4572,003_4572,0,0,1,0,NA,NA,1.0,0.0,0,0,1,0,NA,NA,1.0,0.0,0.0,0,1
003,4573,003_4573,112,16,141,28,0.8549618,0.1221374,0.7663044,0.1521739,97,16,133,35,0.740458,0.1221374,0.7228261,0.1902174,0.14666666666666667,131,184
003,4577,003_4577,740,171,772,163,0.7905983,0.1826923,0.7885597,0.1664964,645,167,706,140,0.6891026,0.1784188,0.721144,0.1430031,0.5283129013426737,936,979
003,4581,003_4581,821,234,838,245,0.7658582,0.2182836,0.7318777,0.2139738,717,229,787,227,0.6688433,0.2136194,0.6873363,0.1982533,0.2703684483653347,1072,1145
003,4582,003_4582,513,172,563,199,0.7318117,0.2453638,0.716285,0.2531807,480,156,543,166,0.6847361,0.2225392,0.6908397,0.2111959,0.3232497839239412,701,786
003,4583,003_4583,639,153,594,171,0.7947761,0.1902985,0.7406484,0.213217,552,148,564,144,0.6865672,0.1840796,0.7032419,0.1795511,0.2091363311920057,804,802
003,4584,003_4584,639,204,619,198,0.7473684,0.2385965,0.712313,0.2278481,563,189,593,176,0.6584795,0.2210526,0.6823936,0.2025317,0.2327469553450609,855,869
003,4585,003_4585,467,134,473,141,0.7605863,0.218241,0.7321981,0.2182662,423,120,456,126,0.6889251,0.1954397,0.7058824,0.1950464,0.6930352536543423,614,646
003,4586,003_4586,895,302,914,353,0.7396694,0.2495868,0.68362,0.2640239,792,302,899,331,0.6545454,0.2495868,0.6724009,0.2475692,0.31996179560649474,1210,1337
003,4590,003_4590,283,33,293,39,0.8734568,0.1018519,0.8347579,0.1111111,241,40,277,39,0.7438272,0.1234568,0.7891738,0.1111111,0.36830357142857145,324,351
003,4591,003_4591,193,23,162,32,0.8894009,0.1059908,0.81,0.16,161,18,150,26,0.7419355,0.0829493,0.75,0.13,0.1381692573402418,217,200
003,4592,003_4592,72,5,86,14,0.9113924,0.0632911,0.8349515,0.1359223,60,8,82,13,0.7594936,0.1012658,0.7961165,0.1262136,0.5072992700729927,79,103
003,4593,003_4593,339,50,333,44,0.8604061,0.1269035,0.830424,0.1097257,296,45,319,45,0.751269,0.1142132,0.7955112,0.1122195,0.6306122448979592,394,401
003,4594,003_4594,0,0,1,0,NA,NA,1.0,0.0,0,0,1,0,NA,NA,1.0,0.0,0.25,0,1
003,4596,003_4596,77,2,106,9,0.9625,0.025,0.8907563,0.0756303,56,5,98,8,0.7,0.0625,0.8235294,0.0672269,0.6746411483253588,80,119
003,4597,003_4597,816,81,762,67,0.8947368,0.0888158,0.8738532,0.0768349,701,94,697,85,0.7686403,0.1030702,0.7993119,0.0974771,0.48507462686567165,912,872
003,4598,003_4598,494,60,510,73,0.886894,0.1077199,0.8401977,0.1202636,422,55,468,70,0.7576302,0.0987433,0.7710049,0.1153212,0.6343347639484979,557,607
003,4599,003_4599,548,62,544,89,0.881029,0.0996785,0.8180451,0.1338346,479,56,526,72,0.7700965,0.0900322,0.7909774,0.1082707,0.5448559670781893,622,665
003,4601,003_4601,100,23,45,29,0.7874016,0.1811024,0.5696203,0.3670886,95,23,42,28,0.7480315,0.1811024,0.5316456,0.3544304,0.07991360691144708,127,79
003,4602,003_4602,525,96,519,95,0.8359873,0.1528662,0.8071539,0.1477449,462,90,478,88,0.7356688,0.1433121,0.7433904,0.1368585,0.3348185868873329,628,643
003,4603,003_4603,152,48,225,92,0.7562189,0.238806,0.6598241,0.2697947,136,40,197,78,0.6766169,0.199005,0.5777126,0.228739,0.20101522842639594,201,341
003,4604,003_4604,524,180,165,63,0.72879,0.2503477,0.6818182,0.2603306,454,175,165,53,0.6314325,0.2433936,0.6818182,0.2190083,0.10062893081761007,719,242
003,4605,003_4605,386,166,821,343,0.6819788,0.2932862,0.6594378,0.275502,344,159,775,315,0.6077738,0.2809187,0.62249,0.2530121,0.13734567901234568,566,1245
003,4606,003_4606,NA,NA,47,8,NA,NA,0.8103448,0.137931,NA,NA,43,10,NA,NA,0.7413793,0.1724138,0.3368421052631579,NA,58
003,4611,003_4611,411,86,326,112,0.7965117,0.1666667,0.6863158,0.2357895,355,84,305,104,0.6879845,0.1627907,0.6421053,0.2189474,0.28042763157894735,516,475
003,4612,003_4612,797,290,670,287,0.7193141,0.2617328,0.6460945,0.2767599,701,282,638,271,0.6326715,0.2545126,0.6152363,0.2613308,0.21014864172219375,1108,1037
003,4613,003_4613,0,0,1,0,NA,NA,1.0,0.0,0,0,0,0,NA,NA,0.0,0.0,0.5,0,1
003,4614,003_4614,NA,NA,50,35,NA,NA,0.5555556,0.3888889,NA,NA,47,28,NA,NA,0.5222222,0.3111111,0.17562724014336917,NA,90
003,4616,003_4616,998,22,826,53,0.9679922,0.0213385,0.9147287,0.0586932,879,29,757,54,0.8525703,0.028128,0.8383167,0.0598007,0.08476146364057434,1031,903
003,4621,003_4621,359,550,376,451,0.3889491,0.595883,0.4302059,0.5160183,364,502,366,461,0.3943662,0.5438787,0.4187643,0.52746,0.08404802744425385,923,874
003,4623,003_4623,659,362,648,341,0.6199436,0.3405456,0.6056075,0.3186916,608,321,652,299,0.5719661,0.3019755,0.6093458,0.2794392,0.37595307917888565,1063,1070
003,4633,003_4633,591,317,547,304,0.6368535,0.3415948,0.6030871,0.3351709,528,303,524,274,0.5689655,0.3265086,0.5777287,0.3020948,0.3269774011299435,928,907
003,4634,003_4634,821,271,799,333,0.7396396,0.2441441,0.6725589,0.280303,727,242,758,282,0.654955,0.218018,0.6380472,0.2373737,0.23587570621468926,1110,1188
003,4635,003_4635,398,124,359,168,0.7481203,0.2330827,0.6399287,0.2994652,348,108,357,131,0.6541353,0.2030075,0.6363636,0.2335116,0.2117465224111283,532,561
003,4636,003_4636,0,0,0,0,NA,NA,0.0,0.0,0,0,1,0,NA,NA,1.0,0.0,0.0,0,1
003,4637,003_4637,1,0,1,0,1.0,0.0,1.0,0.0,1,0,1,0,1.0,0.0,1.0,0.0,0.0,1,1
003,4641,003_4641,83,70,65,77,0.5389611,0.4545455,0.4421769,0.5238096,76,69,71,69,0.4935065,0.448052,0.4829932,0.4693878,0.22807017543859648,154,147
003,4642,003_4642,361,86,378,92,0.7969095,0.1898455,0.7745901,0.1885246,320,76,350,81,0.7064018,0.1677704,0.7172131,0.1659836,0.5340632603406326,453,488
003,4643,003_4643,299,75,276,83,0.7786458,0.1953125,0.7168831,0.2155844,266,73,266,71,0.6927083,0.1901042,0.6909091,0.1844156,0.37142857142857144,384,385
003,4645,003_4645,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.0,0,0
003,4650,003_4650,149,12,142,12,0.9197531,0.0740741,0.8765432,0.0740741,134,14,134,13,0.8271605,0.0864198,0.8271605,0.0802469,0.5097402597402597,162,162
003,4651,003_4651,0,1,1,2,0.0,1.0,0.3333333,0.6666667,0,1,1,2,0.0,1.0,0.3333333,0.6666667,0.0,1,3
003,4652,003_4652,623,63,655,93,0.900289,0.0910405,0.847348,0.1203105,536,63,615,69,0.7745665,0.0910405,0.7956015,0.0892626,0.3815789473684211,692,773
003,5003,003_5003,95,28,103,34,0.76,0.224,0.6912752,0.2281879,88,24,101,33,0.704,0.192,0.6778523,0.2214765,0.16937354988399073,125,149
003,5014,003_5014,1,0,0,1,1.0,0.0,0.0,1.0,1,0,0,1,1.0,0.0,0.0,1.0,0.0,1,1
003,5029,003_5029,676,182,549,207,0.7788019,0.2096774,0.6905661,0.2603773,557,169,507,179,0.6417051,0.1947005,0.6377358,0.2251572,0.22968036529680366,868,795
003,5034,003_5034,610,182,583,231,0.7503075,0.2238622,0.668578,0.2649083,538,184,570,184,0.6617466,0.2263223,0.6536697,0.2110092,0.2623049219687875,813,872
003,5036,003_5036,340,225,308,254,0.5782313,0.3826531,0.5247019,0.4327087,298,213,294,213,0.5068027,0.3622449,0.5008518,0.362862,0.20869565217391303,588,587
003,5047,003_5047,425,401,502,474,0.5065554,0.4779499,0.4817658,0.4548944,388,384,466,479,0.4624553,0.4576877,0.4472169,0.4596929,0.09668109668109669,839,1042
003,5056,003_5056,303,65,317,85,0.8101604,0.1737968,0.7270642,0.1949541,260,69,304,72,0.6951872,0.184492,0.6972477,0.1651376,0.305159165751921,374,436
003,5323,003_5323,606,211,637,197,0.7266187,0.2529976,0.7181511,0.2220969,515,199,603,167,0.617506,0.2386091,0.6798196,0.1882751,0.4672830725462304,834,887
003,5324,003_5324,423,328,453,319,0.550065,0.4265279,0.5490909,0.3866667,373,313,442,308,0.4850455,0.4070221,0.5357576,0.3733333,0.36363636363636365,769,825
003,5326,003_5326,379,418,333,408,0.4696406,0.5179678,0.4269231,0.523077,344,403,335,394,0.4262701,0.4993804,0.4294872,0.5051282,0.2623106060606061,807,780
003,5330,003_5330,312,206,472,273,0.5897921,0.389414,0.5974684,0.3455696,270,184,431,275,0.510397,0.3478261,0.5455696,0.3481013,0.40561896400351183,529,790
003,5332,003_5332,263,89,257,89,0.7265193,0.2458564,0.6871658,0.2379679,238,77,248,86,0.6574585,0.2127072,0.6631016,0.2299465,0.4766081871345029,362,374
003,5333,003_5333,562,181,532,181,0.7346405,0.2366013,0.685567,0.2332474,493,180,520,156,0.6444445,0.2352941,0.6701031,0.2010309,0.4559748427672956,765,776
003,5350,003_5350,514,192,573,179,0.7099447,0.2651934,0.7144638,0.223192,486,165,539,161,0.6712707,0.2279005,0.6720698,0.2007481,0.31719298245614036,724,802
003,5356,003_5356,223,88,234,90,0.696875,0.275,0.6985075,0.2686567,185,88,219,80,0.578125,0.275,0.6537313,0.238806,0.2422192151556157,320,335
003,5372,003_5372,476,86,415,97,0.8395061,0.1516755,0.7628676,0.1783088,396,91,396,92,0.6984127,0.1604938,0.7279412,0.1691176,0.3026022304832714,567,544
003,5384,003_5384,356,113,347,132,0.7401248,0.2349272,0.6912351,0.2629482,310,112,328,109,0.6444907,0.2328482,0.6533865,0.2171315,0.4220272904483431,481,502
003,5390,003_5390,327,113,272,177,0.7202643,0.2488987,0.5824411,0.379015,291,100,254,147,0.6409692,0.2202643,0.5438972,0.3147752,0.13333333333333333,454,467
003,5393,003_5393,344,336,361,317,0.4992743,0.4876633,0.5027855,0.4415042,318,315,350,298,0.4615385,0.4571843,0.4874652,0.4150418,0.12144955925563174,689,718
003,5394,003_5394,442,295,332,334,0.5862069,0.3912467,0.4742857,0.4771429,376,264,333,264,0.4986737,0.3501326,0.4757143,0.3771428,0.09773123909249563,754,700
003,5395,003_5395,187,217,178,221,0.4538835,0.526699,0.4320388,0.5364078,181,196,190,181,0.4393204,0.4757282,0.461165,0.4393204,0.049069373942470386,412,412
003,5396,003_5396,457,323,521,387,0.578481,0.4088608,0.5530785,0.410828,399,322,505,351,0.5050633,0.4075949,0.5360934,0.3726115,0.17786561264822134,790,942
003,5397,003_5397,531,465,577,553,0.5257426,0.4603961,0.4898132,0.4694397,477,418,571,510,0.4722772,0.4138614,0.4847199,0.4329372,0.10758263123784835,1010,1178
003,5400,003_5400,380,181,346,185,0.6666667,0.3175439,0.6256781,0.3345389,327,162,335,153,0.5736842,0.2842105,0.6057866,0.2766727,0.32469935245143383,570,553
003,5403,003_5403,292,138,287,131,0.6606335,0.3122172,0.6335541,0.2891832,244,134,266,126,0.5520362,0.3031674,0.5871965,0.2781457,0.34185733512786004,442,453
003,5404,003_5404,533,204,647,241,0.7003942,0.2680683,0.7055616,0.2628135,483,180,590,203,0.6346912,0.2365309,0.6434024,0.221374,0.3626026531901453,761,917
003,5405,003_5405,773,246,782,235,0.749031,0.2383721,0.7322097,0.2200375,665,222,735,220,0.6443799,0.2151163,0.6882023,0.2059925,0.45751633986928103,1032,1068
003,5410,003_5410,606,207,557,247,0.7301205,0.2493976,0.651462,0.2888889,525,210,533,210,0.6325301,0.2530121,0.6233918,0.245614,0.5183356840620592,830,855
003,5412,003_5412,666,264,650,255,0.7025316,0.278481,0.6714876,0.2634298,570,270,634,233,0.6012658,0.2848101,0.6549587,0.2407025,0.3801369863013699,948,968
003,5413,003_5413,615,266,637,271,0.6848552,0.2962138,0.6573787,0.2796698,535,261,594,257,0.5957684,0.2906459,0.6130031,0.2652219,0.4044168391994479,898,969
003,5417,003_5417,476,203,471,187,0.6848921,0.2920863,0.6699858,0.2660028,407,194,450,183,0.5856115,0.2791367,0.6401138,0.2603129,0.3426183844011142,695,703
003,5425,003_5425,471,207,442,235,0.6826087,0.3,0.6199158,0.3295933,426,181,437,202,0.6173913,0.2623188,0.6129032,0.28331,0.2807971014492754,690,713
003,5430,003_5430,555,228,541,268,0.6920199,0.2842893,0.6247113,0.3094688,476,221,512,242,0.5935162,0.2755611,0.591224,0.2794457,0.31821305841924397,802,866
003,5501,003_5501,184,129,151,155,0.575,0.403125,0.4674923,0.4798762,163,125,152,147,0.509375,0.390625,0.4705882,0.4551083,0.22268907563025211,320,323
003,5503,003_5503,0,0,0,0,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,0.0,0,0
003,5504,003_5504,383,384,430,327,0.494832,0.496124,0.5250306,0.3992674,348,343,423,338,0.4496124,0.4431525,0.5164835,0.4126984,0.28804347826086957,774,819
003,5505,003_5505,572,367,532,368,0.6021053,0.3863158,0.5588235,0.3865546,503,330,530,321,0.5294737,0.3473684,0.5567227,0.3371849,0.32605729877216916,950,952
003,5511,003_5511,255,158,301,136,0.6057007,0.3752969,0.6615385,0.2989011,236,140,276,125,0.5605701,0.3325416,0.6065934,0.2747253,0.38722294654498046,421,455
003,5512,003_5512,557,241,551,267,0.6893564,0.2982673,0.6340621,0.3072497,477,242,519,257,0.5903465,0.2995049,0.5972382,0.2957422,0.3969465648854962,808,869
003,5513,003_5513,692,389,741,383,0.6279492,0.3529946,0.6226891,0.3218488,613,385,718,376,0.5562614,0.3493648,0.6033614,0.3159664,0.39464285714285713,1102,1190
003,5515,003_5515,303,242,294,238,0.5549451,0.4432234,0.5176057,0.4190141,259,218,308,224,0.474359,0.3992674,0.5422535,0.3943662,0.29389788293897884,546,568
003,5521,003_5521,287,170,254,140,0.6198704,0.3671706,0.5962442,0.3286385,253,159,259,122,0.5464363,0.3434125,0.6079812,0.286385,0.34080717488789236,463,426
003,5522,003_5522,509,230,598,206,0.6786667,0.3066667,0.7085308,0.2440758,438,221,553,196,0.584,0.2946667,0.6552133,0.2322275,0.420817843866171,750,844
003,5523,003_5523,481,364,487,327,0.5599535,0.4237486,0.5643106,0.3789108,419,351,463,331,0.4877765,0.4086147,0.5365006,0.3835458,0.33758503401360546,859,863
003,5524,003_5524,139,246,118,215,0.3554987,0.629156,0.3197832,0.5826558,133,235,128,217,0.3401535,0.601023,0.3468835,0.5880759,0.115234375,391,369
003,5525,003_5525,108,193,107,194,0.3540983,0.6327869,0.3302469,0.5987654,98,186,104,182,0.32131150000000003,0.609836,0.3209876,0.5617284,0.16666666666666666,305,324
003,5531,003_5531,177,225,191,236,0.4327628,0.5501223,0.4263393,0.5267857,160,210,190,222,0.391198,0.5134474,0.4241071,0.4955357,0.2233502538071066,409,448
003,5532,003_5532,293,167,303,166,0.6207627,0.3538136,0.5894942,0.3229572,268,156,309,155,0.5677966,0.3305085,0.6011673,0.3015564,0.17732884399551066,472,514
003,5533,003_5533,310,177,366,160,0.625,0.3568548,0.6703297,0.2930403,282,157,340,138,0.5685484,0.3165323,0.6227106,0.2527473,0.13372781065088757,496,546
003,5534,003_5534,305,117,314,142,0.7126168,0.2733645,0.6596639,0.2983193,260,111,287,123,0.6074767,0.2593458,0.6029412,0.2584034,0.40616966580976865,428,476
003,5535,003_5535,318,115,300,140,0.7276888,0.2631579,0.6493506,0.3030303,284,109,279,119,0.6498856,0.2494279,0.6038961,0.2575758,0.29064039408866993,437,462
003,5536,003_5536,558,231,578,253,0.6914498,0.2862453,0.6583143,0.2881549,498,228,562,226,0.6171004,0.2825279,0.6400911,0.2574032,0.3124098124098124,807,878
003,5537,003_5537,553,144,613,159,0.7788733,0.2028169,0.7605459,0.1972705,484,138,595,142,0.6816902,0.1943662,0.7382134,0.1761787,0.6198347107438017,710,806
003,5541,003_5541,74,9,75,9,0.8915663,0.1084337,0.8426966,0.1011236,63,7,65,8,0.7590361,0.0843373,0.7303371,0.0898876,0.3687150837988827,83,89
003,5542,003_5542,380,85,387,106,0.806794,0.1804671,0.7442307,0.2038462,324,88,373,86,0.6878981,0.1868365,0.7173077,0.1653846,0.41596638655462187,471,520
003,5543,003_5543,278,34,262,32,0.86875,0.10625,0.8590164,0.104918,231,34,245,29,0.721875,0.10625,0.8032787,0.095082,0.4970674486803519,320,305
003,5544,003_5544,466,155,494,168,0.7432217,0.2472089,0.7057143,0.24,398,156,475,134,0.6347687,0.2488038,0.6785714,0.1914286,0.36818851251840945,627,700
003,5545,003_5545,762,343,728,451,0.6755319,0.304078,0.5904298,0.3657745,650,314,684,404,0.5762411,0.2783688,0.5547445,0.3276561,0.19718309859154928,1128,1233
003,5552,003_5552,454,406,510,353,0.5188571,0.464,0.5641593,0.3904867,412,379,487,344,0.4708571,0.4331429,0.5387168,0.380531,0.13643410852713178,875,904
003,5553,003_5553,280,308,348,250,0.45677,0.502447,0.5463108,0.3924647,261,299,337,259,0.4257749,0.4877651,0.5290424,0.4065934,0.10851808634772463,613,637
003,5554,003_5554,371,333,390,298,0.5188811,0.4657343,0.5342466,0.4082192,339,303,383,287,0.4741259,0.4237762,0.5246575,0.3931507,0.12999071494893222,715,730
003,5555,003_5555,248,220,241,188,0.5188285,0.460251,0.5273523,0.4113786,218,203,243,172,0.4560669,0.4246862,0.5317287,0.3763676,0.11849710982658959,478,457
003,5560,003_5560,378,270,394,272,0.5684211,0.406015,0.5564972,0.3841808,351,260,371,275,0.52781960000000006,0.3909774,0.5240113,0.3884181,0.08831646734130635,665,708
003,5562,003_5562,323,129,400,184,0.6916488,0.2762313,0.6622517,0.3046358,278,132,368,166,0.5952891,0.2826552,0.6092715,0.2748344,0.21794871794871795,467,604
003,5564,003_5564,424,176,438,183,0.683871,0.283871,0.6488889,0.2711111,375,166,430,169,0.6048387,0.2677419,0.637037,0.2503704,0.32209737827715357,620,675
003,5565,003_5565,559,230,528,231,0.6918317,0.2846535,0.6470588,0.2830882,521,218,517,211,0.644802,0.269802,0.6335784,0.2585784,0.4254062038404727,808,816
003,5566,003_5566,372,269,367,283,0.5688074,0.411315,0.53498540000000006,0.4125364,332,249,370,251,0.5076452,0.3807339,0.5393586,0.3658892,0.1313035204567079,654,686
003,5567,003_5567,454,269,459,276,0.6193724,0.366985,0.5802782,0.3489254,402,254,460,249,0.5484311,0.3465211,0.5815424,0.3147914,0.2560553633217993,733,791
003,5568,003_5568,399,318,408,353,0.5443383,0.4338336,0.51,0.44125,365,299,408,297,0.4979536,0.4079127,0.51,0.37125,0.05750224618149147,733,800
003,5569,003_5569,413,269,390,299,0.5916905,0.3853868,0.5248991,0.4024226,354,265,382,266,0.5071633,0.3796562,0.5141319,0.3580081,0.21150278293135436,698,743
003,5570,003_5570,584,356,444,390,0.6058092,0.3692946,0.5121107,0.449827,531,320,435,317,0.5508299,0.3319502,0.5017301,0.3656286,0.16214427531436135,964,867
003,5571,003_5571,531,240,505,247,0.6790282,0.3069054,0.6400507,0.3130545,462,214,450,215,0.5907928,0.2736573,0.5703422,0.2724968,0.32859789993823346,782,789
003,5572,003_5572,515,258,509,234,0.6486146,0.324937,0.6307311,0.2899628,455,245,484,231,0.5730479,0.3085642,0.5997522,0.2862453,0.34178187403993854,794,807
003,5573,003_5573,357,254,350,266,0.5712,0.4064,0.5401235,0.4104938,334,226,345,225,0.5344,0.3616,0.5324074,0.3472222,0.07633587786259542,625,648
003,5574,003_5574,167,127,155,135,0.5548173,0.4219269,0.504886,0.4397394,156,124,148,133,0.5182724,0.4119601,0.4820847,0.4332248,0.14316239316239315,301,307
